Symptom,doeatFood
视网膜脱离,南瓜子仁
视网膜脱离,莲子
视网膜脱离,芝麻
视网膜脱离,桃仁
视网膜脱离,葵花子仁
视网膜脱离,黑芝麻
视网膜脱离,鸡蛋黄
视网膜脱离,鸡肉
视网膜脱离,杏仁
视网膜脱离,葵花子仁
视网膜脱离,鸡蛋黄
视网膜脱离,杏仁
视网膜脱离,葵花子仁
视网膜脱离,黑芝麻
视网膜脱离,芝麻
视网膜脱离,腰果
视网膜脱离,栗子（鲜）
视网膜脱离,葵花子仁
视网膜脱离,芝麻
视网膜脱离,腰果
视网膜脱离,栗子（鲜）
视网膜脱离,葵花子仁
视网膜脱离,鸡蛋
视网膜脱离,芝麻
视网膜脱离,栗子（鲜）
视网膜脱离,葵花子仁
视网膜脱离,薇菜
视网膜脱离,芝麻
视网膜脱离,栗子（鲜）
视网膜脱离,葵花子仁
视网膜脱离,栗子（鲜）
视网膜脱离,葵花子仁
视网膜脱离,白果（干）
视网膜脱离,绿豆
视网膜脱离,鸡蛋
视网膜脱离,栗子（鲜）
视网膜脱离,葵花子仁
视网膜脱离,白果（干）
视网膜脱离,鸭翅
视网膜脱离,莲子
视网膜脱离,黑芝麻
视网膜脱离,青豆
视网膜脱离,鸭蛋
视网膜脱离,鸡蛋黄
视网膜脱离,鸡蛋
视网膜脱离,鸭肝
视网膜脱离,鸡蛋
视网膜脱离,莲子
视网膜脱离,花生
视网膜脱离,青豆
视网膜脱离,鸡蛋
视网膜脱离,鸽蛋
视网膜脱离,鸡肉
视网膜脱离,芝麻
视网膜脱离,鸡肉
视网膜脱离,鸡内金
视网膜脱离,葵花子仁
视网膜脱离,绿豆
视网膜脱离,薇菜
视网膜脱离,鸡血
视网膜脱离,杏仁
视网膜脱离,葵花子仁
视网膜脱离,鸭蛋
视网膜脱离,鸡蛋
视网膜脱离,鸭肝
视网膜脱离,鸡肉
瞳孔出现黄白色反光,鸡蛋黄
瞳孔出现黄白色反光,腰果
瞳孔出现黄白色反光,松子仁
瞳孔出现黄白色反光,南瓜子仁
虹膜表面形成灰...,鸡蛋黄
虹膜表面形成灰...,腰果
虹膜表面形成灰...,松子仁
虹膜表面形成灰...,南瓜子仁
虹膜表面形成灰...,鸡蛋黄
虹膜表面形成灰...,杏仁
虹膜表面形成灰...,葵花子仁
虹膜表面形成灰...,花生
虹膜表面形成灰...,鸡蛋黄
虹膜表面形成灰...,杏仁
虹膜表面形成灰...,葵花子仁
虹膜表面形成灰...,黑芝麻
虹膜表面形成灰...,冰糖
虹膜表面形成灰...,鸭蛋
虹膜表面形成灰...,鸡蛋
虹膜表面形成灰...,莲子
外阴痛,薇菜
外阴痛,鸡蛋黄
外阴痛,腰果
外阴痛,松子仁
外阴痛,鸭肉
外阴痛,鸡肉
外阴痛,桃仁
外阴痛,葵花子仁
外阴痛,鸡心
外阴痛,鸡肉
外阴痛,鸡肝
外阴痛,芝麻
外阴痛,乌骨鸡
外阴痛,芝麻
外阴痛,葵花子仁
外阴痛,核桃
外阴痛,芝麻
外阴痛,杏仁
外阴痛,葵花子仁
外阴痛,核桃
外阴痛,蜂蜜
外阴痛,鸡蛋
外阴痛,鸡肉
外阴痛,芡实米（鲜）
外阴痛,鸡心
外阴痛,鹅肉
外阴痛,腰果
外阴痛,南瓜子仁
外阴痛,鸡蛋
外阴痛,芝麻
外阴痛,南瓜子仁
外阴痛,核桃
外阴皮肤肿胀,薇菜
外阴皮肤肿胀,鸡蛋黄
外阴皮肤肿胀,腰果
外阴皮肤肿胀,松子仁
外阴皮肤肿胀,鸭肉
外阴皮肤肿胀,鸡肉
外阴皮肤肿胀,桃仁
外阴皮肤肿胀,葵花子仁
外阴溃疡,薇菜
外阴溃疡,鸡蛋黄
外阴溃疡,腰果
外阴溃疡,松子仁
外阴溃疡,鸡肉
外阴溃疡,鹅肉
外阴溃疡,芝麻
外阴溃疡,腰果
外阴溃疡,鸡心
外阴溃疡,鸡肝
外阴溃疡,芝麻
外阴溃疡,松子（炒）
外阴溃疡,葵花子仁
外阴溃疡,白扁豆
外阴溃疡,章鱼
外阴溃疡,鱿鱼(鲜)
外阴溃疡,鸡蛋
外阴溃疡,乌骨鸡
外阴溃疡,芝麻
外阴溃疡,葵花子仁
外阴溃疡,赤砂糖
外阴溃疡,芝麻
外阴溃疡,芡实米
外阴溃疡,葵花子仁
外阴溃疡,腰果
外阴溃疡,南瓜子仁
外阴溃疡,花生
外阴溃疡,核桃
外阴溃疡,鸡心
外阴溃疡,鹅肉
外阴溃疡,芝麻
外阴溃疡,南瓜子仁
外阴溃疡,鸡蛋
外阴溃疡,燕麦片
外阴溃疡,胡萝卜
外阴溃疡,菠菜
外阴溃疡,鸭蛋
外阴溃疡,鸡蛋
外阴溃疡,鸡肉
外阴溃疡,鸡肝
外阴溃疡,鸭蛋
外阴溃疡,鸡蛋
外阴溃疡,鸡心
外阴溃疡,鸡肉
耳道异物,鸡蛋黄
耳道异物,松子仁
耳道异物,南瓜子仁
耳道异物,葵花子仁
耳道异物,蜂蜜
耳道异物,鸭蛋
耳道异物,鸡蛋
耳道异物,鸭翅
耳道异物,鸭蛋
耳道异物,鸡蛋
耳道异物,鸭翅
耳道异物,鸡肉
挖耳出血,鸡蛋黄
挖耳出血,松子仁
挖耳出血,南瓜子仁
挖耳出血,葵花子仁
挖耳出血,鸭肝
挖耳出血,鸡心
挖耳出血,鸡肉
挖耳出血,鹅肉
腕关节圆形的软包块,鸡蛋黄
腕关节圆形的软包块,松子仁
腕关节圆形的软包块,南瓜子仁
腕关节圆形的软包块,葵花子仁
腕关节圆形的软包块,鸡
腕关节圆形的软包块,葵花子仁
腕关节圆形的软包块,白果（干）
腕关节圆形的软包块,绿豆
腿外侧质软半球形包块,鸡蛋黄
腿外侧质软半球形包块,松子仁
腿外侧质软半球形包块,南瓜子仁
腿外侧质软半球形包块,葵花子仁
腿外侧质软半球形包块,鸡蛋黄
腿外侧质软半球形包块,鸭肉
腿外侧质软半球形包块,松子仁
腿外侧质软半球形包块,南瓜子仁
腿外侧质软半球形包块,薇菜
腿外侧质软半球形包块,鸡蛋黄
腿外侧质软半球形包块,南瓜子仁
腿外侧质软半球形包块,莲子
足踝部光滑圆形的包块,鸡蛋黄
足踝部光滑圆形的包块,松子仁
足踝部光滑圆形的包块,南瓜子仁
足踝部光滑圆形的包块,葵花子仁
足踝部光滑圆形的包块,鸡蛋黄
足踝部光滑圆形的包块,鸭肉
足踝部光滑圆形的包块,松子仁
足踝部光滑圆形的包块,南瓜子仁
腿外侧质软、半...,鸡蛋黄
腿外侧质软、半...,松子仁
腿外侧质软、半...,南瓜子仁
腿外侧质软、半...,葵花子仁
腿外侧质软、半...,鸡蛋黄
腿外侧质软、半...,鸭肉
腿外侧质软、半...,松子仁
腿外侧质软、半...,南瓜子仁
腿外侧质软、半...,薇菜
腿外侧质软、半...,鸡蛋黄
腿外侧质软、半...,南瓜子仁
腿外侧质软、半...,莲子
软腭浅表溃疡,鸡蛋黄
软腭浅表溃疡,鸡肉
软腭浅表溃疡,南瓜子仁
软腭浅表溃疡,葵花子仁
软腭浅表溃疡,鸭蛋
软腭浅表溃疡,鸡蛋
软腭浅表溃疡,鸡肉
软腭浅表溃疡,鸡肝
牙龈深红或暗红色,薇菜
牙龈深红或暗红色,鸡蛋黄
牙龈深红或暗红色,腰果
牙龈深红或暗红色,南瓜子仁
牙龈深红或暗红色,鸭蛋
牙龈深红或暗红色,鸡蛋
牙龈深红或暗红色,鸭翅
牙龈深红或暗红色,鸡肉
牙龈深红或暗红色,鸡蛋清
牙龈深红或暗红色,鸡蛋
牙龈深红或暗红色,鸽蛋
牙龈深红或暗红色,鸭肉
牙龈深红或暗红色,鸡蛋黄
牙龈深红或暗红色,芝麻
牙龈深红或暗红色,莲子
牙龈深红或暗红色,绿豆沙
颌骨内似牙的硬组织,薇菜
颌骨内似牙的硬组织,鸡蛋黄
颌骨内似牙的硬组织,腰果
颌骨内似牙的硬组织,南瓜子仁
颌骨内似牙的硬组织,薇菜
颌骨内似牙的硬组织,鸡蛋黄
颌骨内似牙的硬组织,南瓜子仁
颌骨内似牙的硬组织,莲子
牙齿异常,薇菜
牙齿异常,鸡蛋黄
牙齿异常,腰果
牙齿异常,南瓜子仁
牙齿异常,鸡蛋
牙齿异常,鹌鹑蛋
牙齿异常,鸡肉
牙齿异常,鸽肉
牙齿异常,鸡蛋
牙齿异常,杏仁
牙齿异常,南瓜
牙齿异常,胡萝卜
牙齿异常,鸡蛋黄
牙齿异常,鸡蛋
牙齿异常,鸡血
牙齿异常,芝麻
牙龈痛,薇菜
牙龈痛,鸡蛋黄
牙龈痛,腰果
牙龈痛,南瓜子仁
牙龈痛,鸭蛋
牙龈痛,鸡蛋
牙龈痛,鸭翅
牙龈痛,鸡肉
牙龈痛,鸭蛋
牙龈痛,鸡蛋
牙龈痛,鸭翅
牙龈痛,鸡肉
牙龈痛,鸭蛋
牙龈痛,鸡蛋
牙龈痛,鸭翅
牙龈痛,鸡肉
牙龈痛,鸡蛋
牙龈痛,鹌鹑蛋
牙龈痛,鸡肉
牙龈痛,鸽肉
牙龈痛,蜂蜜
牙龈痛,鹌鹑蛋
牙龈痛,鸡心
牙龈痛,鹅肉
牙龈痛,豆腐
牙龈痛,圆白菜
牙龈痛,绿豆芽
牙龈痛,黄豆芽
牙龈痛,鸡蛋
牙龈痛,杏仁
牙龈痛,南瓜
牙龈痛,胡萝卜
牙龈痛,鸡蛋
牙龈痛,杏仁
牙龈痛,南瓜
牙龈痛,茯苓
脊髓横贯损害,鹅肉
脊髓横贯损害,松子仁
脊髓横贯损害,南瓜子仁
脊髓横贯损害,莲子
脊髓横贯损害,腰果
脊髓横贯损害,花生
脊髓横贯损害,核桃
脊髓横贯损害,绿豆
打鼾,鸡肉
打鼾,桃仁
打鼾,葵花子仁
打鼾,核桃
打鼾,鸭蛋
打鼾,鸡蛋
打鼾,鸭翅
打鼾,鸡肉
打鼾,鸭蛋
打鼾,鸡蛋
打鼾,鸭翅
打鼾,鸡肉
打鼾,鸡蛋
打鼾,鸭血(白鸭)
打鼾,芝麻
打鼾,莲子
打鼾,鸡内金
打鼾,桃仁
打鼾,葵花子仁
打鼾,核桃
打鼾,鸡蛋
打鼾,鸭肉
打鼾,鸭肝
打鼾,鸡肉
磨牙后垫红肿,薇菜
磨牙后垫红肿,鸡蛋黄
磨牙后垫红肿,南瓜子仁
磨牙后垫红肿,莲子
磨牙后垫红肿,鹿肉
磨牙后垫红肿,乌骨鸡
磨牙后垫红肿,腰果
磨牙后垫红肿,葵花子仁
磨牙后垫红肿,鹿肉
磨牙后垫红肿,乌骨鸡
磨牙后垫红肿,桃仁
磨牙后垫红肿,葵花子仁
牙齿萌出疼痛,薇菜
牙齿萌出疼痛,鸡蛋黄
牙齿萌出疼痛,南瓜子仁
牙齿萌出疼痛,莲子
颌骨呈“扇形”...,薇菜
颌骨呈“扇形”...,鸡蛋黄
颌骨呈“扇形”...,南瓜子仁
颌骨呈“扇形”...,莲子
颌骨呈“扇形”...,鸭蛋
颌骨呈“扇形”...,鸡蛋
颌骨呈“扇形”...,鸭翅
颌骨呈“扇形”...,鸡肉
拔牙后伤口经久不愈,薇菜
拔牙后伤口经久不愈,鸡蛋黄
拔牙后伤口经久不愈,南瓜子仁
拔牙后伤口经久不愈,莲子
纤维性钙化结节,薇菜
纤维性钙化结节,鸡蛋黄
纤维性钙化结节,南瓜子仁
纤维性钙化结节,莲子
纤维性钙化结节,鸡蛋
纤维性钙化结节,豆腐
纤维性钙化结节,绿豆芽
纤维性钙化结节,大白菜(青口)
月经周期改变,薇菜
月经周期改变,鸡蛋黄
月经周期改变,南瓜子仁
月经周期改变,莲子
月经周期改变,鸡蛋
月经周期改变,鸭肝
月经周期改变,芝麻
月经周期改变,腰果
月经周期改变,鸡心
月经周期改变,鸡肉
月经周期改变,鹅肉
月经周期改变,芝麻
月经周期改变,赤砂糖
月经周期改变,鸡肉
月经周期改变,芡实米
月经周期改变,葵花子仁
月经周期改变,鸡蛋
月经周期改变,鹌鹑蛋
月经周期改变,鸡肉
月经周期改变,莲子
月经周期改变,鸡蛋
月经周期改变,鹌鹑蛋
月经周期改变,鸡肝
月经周期改变,腰果
月经周期改变,咸鸭蛋
月经周期改变,鸡肉
月经周期改变,鸡肝
月经周期改变,芝麻
月经周期改变,鸡蛋
月经周期改变,鸭肝
月经周期改变,鹅肉
月经周期改变,芝麻
月经周期改变,鸭肉
月经周期改变,鸡肉
月经周期改变,鹅肉
月经周期改变,腰果
月经周期改变,鸡心
月经周期改变,鹅肉
月经周期改变,芝麻
月经周期改变,腰果
月经周期改变,羊血
月经周期改变,绿豆芽
月经周期改变,白菜
月经周期改变,苹果
月经周期改变,绿豆芽
月经周期改变,白菜
月经周期改变,小米
月经周期改变,小麦面粉
月经周期改变,鸡肉
月经周期改变,黄豆粉
月经周期改变,牛奶
月经周期改变,梨
月经周期改变,豆腐
月经周期改变,油菜
月经周期改变,菠菜
月经周期改变,芝麻
月经周期改变,山药
月经周期改变,玉米（鲜）
月经周期改变,小米
月经周期改变,鸡蛋
月经周期改变,鸽蛋
月经周期改变,鹌鹑蛋
月经周期改变,鸡肉
月经周期改变,薇菜
月经周期改变,鸡内金
月经周期改变,南瓜子仁
月经周期改变,葵花子仁
月经周期改变,薇菜
月经周期改变,鸡内金
月经周期改变,南瓜子仁
月经周期改变,葵花子仁
月经周期改变,鸡血
月经周期改变,鸡肉
月经周期改变,鹌鹑肉
月经周期改变,葵花子仁
月经周期改变,鸭肝
月经周期改变,腰果
月经周期改变,南瓜子仁
月经周期改变,莲子
月经周期改变,鸭蛋
月经周期改变,鸡蛋
月经周期改变,鸡肉
月经周期改变,芝麻
月经周期改变,鸭蛋
月经周期改变,鸡蛋
月经周期改变,鸡肉
月经周期改变,芝麻
阴道出血,薇菜
阴道出血,鸡蛋黄
阴道出血,南瓜子仁
阴道出血,莲子
阴道出血,鹌鹑蛋
阴道出血,葵花子仁
阴道出血,花生
阴道出血,核桃
阴道出血,鸡肉
阴道出血,葵花子仁
阴道出血,花生
阴道出血,核桃
阴道出血,鸡肉
阴道出血,鸡翅
阴道出血,芝麻
阴道出血,松子仁
阴道出血,鸡蛋
阴道出血,芝麻
阴道出血,莲子
阴道出血,葵花子仁
阴道出血,葵花子仁
阴道出血,白扁豆
阴道出血,章鱼
阴道出血,鱿鱼(鲜)
阴道出血,鸡蛋
阴道出血,葵花子仁
阴道出血,绿豆
阴道出血,大豆
阴道出血,鸡肉
阴道出血,鹅肉
阴道出血,腰果
阴道出血,南瓜子仁
阴道出血,鸭翅
阴道出血,芝麻
阴道出血,莲子
阴道出血,核桃
阴道出血,葵花子仁
阴道出血,白扁豆
阴道出血,鳕鱼
阴道出血,武昌鱼
阴道出血,鸡蛋
阴道出血,鸽蛋
阴道出血,鸡肉
阴道出血,芝麻
阴道出血,鸭翅
阴道出血,鸡肉
阴道出血,莲子
阴道出血,核桃
阴道出血,鸡蛋黄
阴道出血,鸭肝
阴道出血,鸡肝
阴道出血,鹅肉
阴道出血,松子仁
阴道出血,南瓜子仁
阴道出血,核桃
阴道出血,白果（鲜）
阴道出血,腰果
阴道出血,南瓜子仁
阴道出血,绿豆
阴道出血,黄豆粉
阴道出血,鹅肉
阴道出血,芝麻
阴道出血,腰果
阴道出血,核桃
阴道出血,鸭肉
阴道出血,鸡心
阴道出血,鹅肉
阴道出血,芝麻
阴道出血,鸡心
阴道出血,鸡肝
阴道出血,鹅肉
阴道出血,腰果
阴道出血,荸荠粉
阴道出血,鸡蛋
阴道出血,鹌鹑蛋
阴道出血,母鸡
阴道出血,鸡肉
阴道出血,芝麻
阴道出血,南瓜子仁
阴道出血,莲子
阴道出血,豆腐
阴道出血,大豆
阴道出血,鱼肉
阴道出血,白菜
阴道出血,鸡肉
阴道出血,鸡肉
阴道出血,芝麻
阴道出血,青豆
阴道出血,鸡蛋
阴道出血,鲫鱼
阴道出血,山药
阴道出血,莲藕
阴道出血,芝麻
阴道出血,南瓜子仁
阴道出血,葵花子仁
阴道出血,花生
阴道出血,芝麻
阴道出血,南瓜子仁
阴道出血,葵花子仁
阴道出血,白果（干）
阴道出血,芝麻
阴道出血,南瓜子仁
阴道出血,葵花子仁
阴道出血,白果（干）
阴道出血,鸡肉
阴道出血,豆腐
阴道出血,大豆
阴道出血,油菜
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,鸡肉
阴道出血,绿豆
阴道出血,蜂蜜
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,鸡肉
阴道出血,蜂蜜
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,鸡肉
阴道出血,蜂蜜
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,鸡肉
阴道出血,鸡蛋
阴道出血,小米
阴道出血,牛奶
阴道出血,枣（干）
阴道出血,红葡萄酒
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,鸭肉
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,鸭血(白鸭)
阴道出血,鸡肉
阴道出血,薇菜
阴道出血,鸡肉
阴道出血,鸡内金
阴道出血,南瓜子仁
阴道出血,薇菜
阴道出血,鸡肉
阴道出血,鸡内金
阴道出血,南瓜子仁
阴道出血,鸡内金
阴道出血,腰果
阴道出血,南瓜子仁
阴道出血,葵花子仁
阴道出血,薇菜
阴道出血,鸡内金
阴道出血,南瓜子仁
阴道出血,葵花子仁
阴道出血,薇菜
阴道出血,鸡内金
阴道出血,南瓜子仁
阴道出血,葵花子仁
阴道出血,鸭蛋
阴道出血,鸡蛋
阴道出血,乌骨鸡
阴道出血,鸡肉
阴道出血,芝麻
阴道出血,腰果
阴道出血,南瓜子仁
阴道出血,花生
阴道出血,荸荠粉
阴道出血,鸡蛋
阴道出血,鸡肉
阴道出血,芝麻
阴道出血,鸡血
阴道出血,鸡肉
阴道出血,葵花子仁
阴道出血,核桃
阴道出血,鸡血
阴道出血,芝麻
阴道出血,葵花子仁
阴道出血,花生
阴道出血,赤砂糖
阴道出血,鸡蛋
阴道出血,鹌鹑蛋
阴道出血,鹅
阴道出血,赤砂糖
阴道出血,鸡蛋
阴道出血,鹌鹑蛋
阴道出血,鹅
阴道出血,赤砂糖
阴道出血,鸡蛋
阴道出血,鹌鹑蛋
阴道出血,鹅
阴道出血,赤砂糖
阴道出血,鸡蛋
阴道出血,鹌鹑蛋
阴道出血,鸡肉
阴道出血,鸭肝
阴道出血,腰果
阴道出血,南瓜子仁
阴道出血,莲子
腰骶疼痛,薇菜
腰骶疼痛,鸡蛋黄
腰骶疼痛,南瓜子仁
腰骶疼痛,莲子
腰骶疼痛,蜂蜜
腰骶疼痛,鸭蛋
腰骶疼痛,鸡蛋
腰骶疼痛,鸡肉
腰骶疼痛,蜂蜜
腰骶疼痛,鸭蛋
腰骶疼痛,鸡蛋
腰骶疼痛,鸡肉
腰骶疼痛,芝麻
腰骶疼痛,松子仁
腰骶疼痛,核桃
腰骶疼痛,黑豆
阴道排液呈黑水样,薇菜
阴道排液呈黑水样,鸡蛋黄
阴道排液呈黑水样,南瓜子仁
阴道排液呈黑水样,莲子
阴道排液呈黑水样,鸡肉
阴道排液呈黑水样,鹅肉
阴道排液呈黑水样,腰果
阴道排液呈黑水样,南瓜子仁
阴道排液呈黑水样,鸭蛋
阴道排液呈黑水样,咸鸭蛋
阴道排液呈黑水样,鸭肝
阴道排液呈黑水样,鸡肝
阴道排液呈黑水样,鸡蛋
阴道排液呈黑水样,鸭肉
阴道排液呈黑水样,鸭肝
阴道排液呈黑水样,鸡肉
子宫内膜增生性病变,薇菜
子宫内膜增生性病变,鸡蛋黄
子宫内膜增生性病变,南瓜子仁
子宫内膜增生性病变,莲子
子宫内膜增生性病变,鸭肝
子宫内膜增生性病变,腰果
子宫内膜增生性病变,南瓜子仁
子宫内膜增生性病变,莲子
无痛性硬实结节,薇菜
无痛性硬实结节,鸡蛋黄
无痛性硬实结节,南瓜子仁
无痛性硬实结节,莲子
血性耳分泌物,薇菜
血性耳分泌物,鸡蛋黄
血性耳分泌物,南瓜子仁
血性耳分泌物,莲子
血性耳分泌物,鸭翅
血性耳分泌物,鸡肉
血性耳分泌物,芝麻
血性耳分泌物,腰果
血性耳分泌物,鸭蛋
血性耳分泌物,鸡蛋
血性耳分泌物,鸭翅
血性耳分泌物,鸡肉
带血性分泌物,薇菜
带血性分泌物,鸡蛋黄
带血性分泌物,南瓜子仁
带血性分泌物,莲子
带血性分泌物,鸡肉
带血性分泌物,鹅肉
带血性分泌物,南瓜子仁
带血性分泌物,葵花子仁
带血性分泌物,鹅肉
带血性分泌物,南瓜子仁
带血性分泌物,葵花子仁
带血性分泌物,花生
带血性分泌物,鹅肉
带血性分泌物,南瓜子仁
带血性分泌物,葵花子仁
带血性分泌物,花生
带血性分泌物,鸭翅
带血性分泌物,芝麻
带血性分泌物,松子仁
带血性分泌物,栗子（熟）
带血性分泌物,鸡蛋黄
带血性分泌物,鸭肝
带血性分泌物,腰果
带血性分泌物,莲子
视觉失认,薇菜
视觉失认,鸡蛋黄
视觉失认,南瓜子仁
视觉失认,莲子
视觉失认,鸡蛋
视觉失认,鸡肉
视觉失认,芝麻
视觉失认,南瓜子仁
色觉丧失,薇菜
色觉丧失,鸡蛋黄
色觉丧失,南瓜子仁
色觉丧失,莲子
色觉丧失,泥胡菜
色觉丧失,鸡蛋
色觉丧失,葵花子仁
色觉丧失,白果（干）
色觉丧失,鸡蛋
色觉丧失,鸽蛋
色觉丧失,芝麻
色觉丧失,栗子（鲜）
象限性偏盲,薇菜
象限性偏盲,鸡蛋黄
象限性偏盲,南瓜子仁
象限性偏盲,莲子
同向性偏盲,薇菜
同向性偏盲,鸡蛋黄
同向性偏盲,南瓜子仁
同向性偏盲,莲子
同向性偏盲,乌龟
同向性偏盲,鸭翅
同向性偏盲,鸡肉
同向性偏盲,莲子
同向性偏盲,鸡蛋
同向性偏盲,鸽蛋
同向性偏盲,鸡肉
同向性偏盲,腰果
会阴痒,鸡蛋黄
会阴痒,鸡肉
会阴痒,南瓜子仁
会阴痒,莲子
会阴痒,鸡心
会阴痒,鸡肉
会阴痒,鸡肝
会阴痒,芝麻
会阴痒,薇菜
会阴痒,鹅肉
会阴痒,芝麻
会阴痒,白果（鲜）
会阴痒,鸭蛋
会阴痒,鸡蛋
会阴痒,鸡肉
会阴痒,腰果
子宫移位,干腌菜
子宫移位,鸡蛋黄
子宫移位,南瓜子仁
子宫移位,莲子
子宫移位,鸡肉
子宫移位,鸡翅
子宫移位,芝麻
子宫移位,松子仁
子宫移位,葵花子仁
子宫移位,白果（干）
子宫移位,赤小豆
子宫移位,白扁豆
子宫移位,鸡蛋
子宫移位,小米
子宫移位,牛奶
子宫移位,枣（干）
子宫后位,干腌菜
子宫后位,鸡蛋黄
子宫后位,南瓜子仁
子宫后位,莲子
继发性不孕,干腌菜
继发性不孕,鸡蛋黄
继发性不孕,南瓜子仁
继发性不孕,莲子
继发性不孕,腰果
继发性不孕,南瓜子仁
继发性不孕,莲子
继发性不孕,栗子（熟）
继发性不孕,鸡肉
继发性不孕,芝麻
继发性不孕,腰果
继发性不孕,莲子
子宫粘连,干腌菜
子宫粘连,鸡蛋黄
子宫粘连,南瓜子仁
子宫粘连,莲子
抗精子抗体阳性,干腌菜
抗精子抗体阳性,鸡蛋黄
抗精子抗体阳性,南瓜子仁
抗精子抗体阳性,莲子
月经量少,干腌菜
月经量少,鸡蛋黄
月经量少,南瓜子仁
月经量少,莲子
月经量少,鸭蛋
月经量少,鸡蛋
月经量少,鸽蛋
月经量少,鸡肉
处女膜无孔,鸡蛋黄
处女膜无孔,鸡肉
处女膜无孔,南瓜子仁
处女膜无孔,花生
阴道横隔,鸡蛋黄
阴道横隔,鸡肉
阴道横隔,南瓜子仁
阴道横隔,花生
阴道横隔,葵花子仁
阴道横隔,白果（鲜）
阴道横隔,白果（干）
阴道横隔,青豆
阴道横隔,鸭肝
阴道横隔,鸡肉
阴道横隔,腰果
阴道横隔,南瓜子仁
先天性无阴道,鸡蛋黄
先天性无阴道,鸡肉
先天性无阴道,南瓜子仁
先天性无阴道,花生
下体异味,蜂蜜
下体异味,鸡蛋黄
下体异味,鸡肉
下体异味,芡实米
下体异味,葵花子仁
下体异味,白果（干）
下体异味,青豆
下体异味,黑豆
下体异味,鸡蛋
下体异味,鸡肉
下体异味,鹅肉
下体异味,莲子
下体异味,南瓜子仁
下体异味,白果（鲜）
下体异味,白果（干）
下体异味,青豆
卵巢积液,鸭肉
卵巢积液,鹅肉
卵巢积液,芝麻
卵巢积液,腰果
慢性盆腔疼痛,鸭肉
慢性盆腔疼痛,鹅肉
慢性盆腔疼痛,芝麻
慢性盆腔疼痛,腰果
慢性盆腔疼痛,鸭肉
慢性盆腔疼痛,鸡肉
