Symptom,commonDrug
髌周指压痛,醋酸钙颗粒
髌周指压痛,关节止痛膏
髌周指压痛,三七片
髌后疼痛,小儿四维葡钙颗粒
髌后疼痛,醋酸钙颗粒
髌后疼痛,跳骨片
髌后捻发音,小儿四维葡钙颗粒
髌后捻发音,醋酸钙颗粒
小儿生理性贫血,注射用甲磺酸去铁胺
小儿生理性贫血,去铁酮片
膝前疼痛,小儿四维葡钙颗粒
膝前疼痛,醋酸钙颗粒
膝前疼痛,注射用异环磷酰胺
膝前疼痛,顺铂注射液
鼻梁低,注射用甲磺酸去铁胺
鼻梁低,去铁酮片
鼻梁低,复方α-酮酸片
鼻梁低,调元大补二十五味汤散
鼻梁低,富马酸亚铁咀嚼片
鼻梁低,小儿生血糖浆
尿胆原增加,参茸卫生丸
尿胆原增加,当归片
面部多毛,硫酸锌片
面部多毛,注射用重组人生长激素
面部多毛,丙硫氧嘧啶片
面部多毛,对氨基水杨酸钙片
短头畸形,硫酸锌片
短头畸形,注射用重组人生长激素
短头畸形,氯霉素滴眼液
短头畸形,退障眼膏
短头畸形,安胎丸
短头畸形,千金保孕丸
虹膜异色,苄达赖氨酸滴眼液
虹膜异色,调元大补二十五味汤散
虹膜异色,抑眩宁胶囊
虹膜异色,氢氯噻嗪片
虹膜异色,呋塞米注射液
虹膜异色,羟基脲片
虹膜异色,司莫司汀胶囊
虹膜异色,拉坦前列素滴眼液
虹膜异色,调元大补二十五味汤散
虹膜异色,强力康颗粒
虹膜异色,拉坦前列素滴眼液
虹膜异色,酒石酸溴莫尼定滴眼液
虹膜异色,环孢素软胶囊
虹膜异色,复方硫酸新霉素滴眼液
虹膜异色,注射用重组人白介素-2(Ⅰ)
虹膜异色,强力康颗粒
虹膜异色,注射用重组人白介素-2(Ⅰ)
虹膜异色,拉坦前列素滴眼液
虹膜异色,酒石酸溴莫尼定滴眼液
虹膜异色,心脑健片
虹膜异色,参芪十一味颗粒
发热伴出血,藻酸双酯钠片
发热伴出血,转移因子胶囊
发热伴出血,硫唑嘌呤片
发热伴出血,乌苯美司胶囊
发热伴出血,诺氟沙星胶囊
发热伴出血,氯霉素片
发热伴出血,四环素片
发热伴出血,土霉素片
肿瘤性脱发,固肾生发丸
肿瘤性脱发,滋补生发片
肿瘤性脱发,非那雄胺片
肿瘤性脱发,荣发胶囊
膝腱反射消失,赖氨葡锌颗粒
膝腱反射消失,葡萄糖酸锌颗粒
食管出血,奥美拉唑肠溶胶囊
食管出血,盐酸雷尼替丁胶囊
食管出血,阿莫西林颗粒
食管出血,复方猴头颗粒
无晶状体眼,拉坦前列素滴眼液
无晶状体眼,酒石酸溴莫尼定滴眼液
无晶状体眼,复方樟柳碱注射液
无晶状体眼,拉坦前列素滴眼液
无晶状体眼,调元大补二十五味汤散
无晶状体眼,拉坦前列素滴眼液
无晶状体眼,酒石酸溴莫尼定滴眼液
无晶状体眼,拉坦前列素滴眼液
无晶状体眼,调元大补二十五味汤散
无晶状体眼,拉坦前列素滴眼液
无晶状体眼,调元大补二十五味汤散
无晶状体眼,拉坦前列素滴眼液
无晶状体眼,调元大补二十五味汤散
颌小,叶酸片
食管气管瘘,叶酸片
食管气管瘘,奥美拉唑肠溶胶囊
食管气管瘘,多潘立酮片
血虚,四维他胶囊
血虚,核黄素磷酸钠注射液
血虚,复方乳酸乳膏
血虚,维A酸乳膏
血虚,新生化颗粒
血虚,阿胶益寿口服液
血虚,苯磺酸氨氯地平片
血虚,奥美沙坦酯片
血虚,藿香正气片
血虚,藿香正气丸
血虚,无极膏
血虚,止痒消炎水
血虚,丙酸氯倍他索乳膏
血虚,他卡西醇软膏
血虚,阿司匹林肠溶胶囊
血虚,复方鲜竹沥液
血虚,通脉养心丸
血虚,宁心宝胶囊
视野向心性缩小,鸦胆子油口服乳液
视野向心性缩小,吡拉西坦葡萄糖注射液
视野向心性缩小,司莫司汀胶囊
视野向心性缩小,强力康颗粒
视野向心性缩小,羟苯磺酸钙胶囊
视野向心性缩小,明目地黄丸
髋关节积液,酮洛芬缓释胶囊
髋关节积液,奥沙普秦肠溶片
附睾肿大发硬,雷公藤多苷片
附睾肿大发硬,雷公藤多甙片
附睾肿大发硬,盐酸左氧氟沙星胶囊
附睾肿大发硬,乳酸左氧氟沙星片
食管溃疡,雷公藤多苷片
食管溃疡,雷公藤多甙片
食管溃疡,奥美拉唑肠溶胶囊
食管溃疡,多潘立酮片
大量皮肤脱屑,丙酸氯倍他索乳膏
大量皮肤脱屑,他卡西醇软膏
大量皮肤脱屑,参归润燥搽剂
大量皮肤脱屑,复方乳酸乳膏
大量皮肤脱屑,维A酸乳膏
大量皮肤脱屑,维生素A软胶囊
大量皮肤脱屑,排毒养颜片
大量皮肤脱屑,调经养颜片
大量皮肤脱屑,非那雄胺片
大量皮肤脱屑,生尔发糖浆
大量皮肤脱屑,乳酸左氧氟沙星片
大量皮肤脱屑,阿奇霉素片
阴茎损伤,枸橼酸西地那非片
阴茎损伤,盐酸黄酮哌酯片
心音微弱,康尔心胶囊
心音微弱,果糖二磷酸钙片
心音微弱,健心片
心音微弱,三磷酸腺苷二钠片
软组织感染,胸腺肽肠溶片
软组织感染,脾氨肽口服冻干粉
软组织感染,头孢氨苄缓释胶囊
软组织感染,头孢氨苄缓释片
软组织感染,阿司匹林肠溶胶囊
软组织感染,阿司匹林片
软组织感染,十香丸
软组织感染,清肺十八味丸
软组织感染,注射用阿洛西林钠
软组织感染,舒筋活血片
软组织感染,骨肽片
软组织感染,氯化钠注射液
软组织感染,氢化可的松片
脐带感染,胸腺肽肠溶片
脐带感染,脾氨肽口服冻干粉
脐带感染,注射用青霉素钠
脐带感染,注射用青霉素钾
睡眠中周期性腿动,复方银杏叶萃取物胶囊
两条腿不一样长,复方银杏叶萃取物胶囊
两条腿不一样长,醋酸钙颗粒
两条腿不一样长,小儿四维葡钙颗粒
骨痒,复方银杏叶萃取物胶囊
脑桥小脑角综合征,注射用香菇多糖
脑桥小脑角综合征,苦参碱氯化钠注射液
糙皮病样皮疹,马来酸氯苯那敏片
糙皮病样皮疹,醋酸氟轻松乳膏
糙皮病样皮疹,丙酸氟替卡松乳膏
糙皮病样皮疹,五妙水仙膏
糙皮病样皮疹,维A酸乳膏
糙皮病样皮疹,异维A酸胶丸
股二头肌损伤,通络生骨胶囊
股二头肌损伤,恒古骨伤愈合剂
股二头肌损伤,关节止痛膏
股二头肌损伤,三七片
膀胱残余尿量增多,盐酸黄酮哌酯片
膀胱残余尿量增多,盐酸丙哌维林片
膀胱残余尿量增多,阿莫西林胶囊
膀胱残余尿量增多,诺氟沙星片
纤毛结构缺陷,乳酸左氧氟沙星片
纤毛结构缺陷,阿奇霉素分散片
纤毛结构缺陷,羧甲司坦片
纤毛结构缺陷,小儿珍贝散
小儿进食易呕吐,盐酸甲氯芬酯胶囊
小儿进食易呕吐,地塞米松磷酸钠注射液
粪便中排出的粪...,尼可地尔片
粪便中排出的粪...,硝苯地平片
过荣华,胸腺肽肠溶片
过荣华,肝苏胶囊
肝气犯脾,胸腺肽肠溶片
肝气犯脾,肝苏胶囊
肝气犯脾,清肝利胆胶囊
肝气犯脾,茵栀黄软胶囊
肝气犯脾,护肝片
肝气犯脾,垂盆草颗粒
肝气犯脾,清肝利胆胶囊
肝气犯脾,茵栀黄软胶囊
酮尿,盐酸沙丙蝶呤片
新生儿便秘,臌症丸
怪异步态,盐酸金刚烷胺片
怪异步态,盐酸苯海索片
怪异步态,盐酸金刚烷胺片
怪异步态,盐酸苯海索片
怪异步态,维生素E软胶囊
怪异步态,三磷酸腺苷二钠片
节段性肌张力障碍,盐酸金刚烷胺片
节段性肌张力障碍,盐酸苯海索片
节段性肌张力障碍,盐酸金刚烷胺片
节段性肌张力障碍,盐酸苯海索片
节段性肌张力障碍,维生素E软胶囊
节段性肌张力障碍,三磷酸腺苷二钠片
心脑血管意外,硬脂酸红霉素片
心脑血管意外,芦丁片
心脑血管意外,尼群地平片
心脑血管意外,通脉颗粒
心脑血管意外,灯银脑通胶囊
流清涕,注射用头孢唑林钠
流清涕,诺氟沙星胶囊
流清涕,小儿化毒散
流清涕,小儿化毒胶囊
流清涕,益肾灵颗粒
流清涕,补肾斑龙片
流清涕,头孢氨苄胶囊
流清涕,阿莫西林颗粒
流清涕,复方感冒灵颗粒
流清涕,维C银翘片
流清涕,复方感冒灵颗粒
流清涕,维C银翘片
流清涕,复方感冒灵颗粒
流清涕,维C银翘片
流清涕,感冒清胶囊
流清涕,牛黄解毒丸
流清涕,复方珍珠暗疮胶囊
流清涕,无极膏
小儿痒疹,丙酸氟替卡松乳膏
小儿痒疹,五妙水仙膏
失用步态,巴氯芬片
失用步态,参志胶囊
慌张步态,巴氯芬片
慌张步态,参志胶囊
慌张步态,吡贝地尔缓释片
慌张步态,盐酸司来吉兰片
慌张步态,吡贝地尔缓释片
慌张步态,扑米酮片
慌张步态,奥拉西坦胶囊
慌张步态,吡拉西坦片
闭眼站立不能,巴氯芬片
闭眼站立不能,参志胶囊
闭眼站立不能,参志胶囊
闭眼站立不能,宁心益智胶囊
癔症步态,巴氯芬片
癔症步态,参志胶囊
苑玉梅,胸腺肽肠溶片
苑玉梅,肌苷片
鼻翼两侧脱皮,维生素B2片
鼻翼两侧脱皮,克林霉素甲硝唑搽剂
婴儿头皮有黄色结痂,维生素B2片
婴儿头皮有黄色结痂,克林霉素甲硝唑搽剂
婴儿头皮有黄色结痂,克林霉素甲硝唑搽剂
婴儿头皮有黄色结痂,曲咪新乳膏
婴儿头皮有黄色结痂,头孢氨苄胶囊
婴儿头皮有黄色结痂,甘草锌颗粒
表皮全层坏死及...,马来酸氯苯那敏片
表皮全层坏死及...,醋酸氟轻松乳膏
胸部大片斑块,头孢氨苄胶囊
胸部大片斑块,盐酸左氧氟沙星胶囊
眼底黄斑部的樱...,参志胶囊
眼底黄斑部的樱...,宁心益智胶囊
喉弥漫性黏膜肥...,盐酸左氧氟沙星胶囊
喉弥漫性黏膜肥...,乙酰螺旋霉素片
喉弥漫性黏膜肥...,依托芬那酯凝胶
喉弥漫性黏膜肥...,萘丁美酮胶囊
喉弥漫性黏膜肥...,金嗓散结丸
喉弥漫性黏膜肥...,黄氏响声含片
虎眼征,硫唑嘌呤片
虎眼征,溴吡斯的明片
心前区隆起,依托红霉素片
心前区隆起,依托红霉素颗粒
浆液脓性分泌物,注射用硫酸链霉素
浆液脓性分泌物,注射用盐酸多西环素
浆液脓性分泌物,氯霉素滴眼液
浆液脓性分泌物,退障眼膏
浆液脓性分泌物,抗栓胶囊
浆液脓性分泌物,毛冬青胶囊
浆液脓性分泌物,抗栓胶囊
浆液脓性分泌物,毛冬青胶囊
臀肌挛缩,甲钴胺胶囊
臀肌挛缩,甲钴胺片
臀肌挛缩,维生素E软胶囊
臀肌挛缩,三磷酸腺苷二钠片
臀肌挛缩,马来酸氟吡汀胶囊
臀肌挛缩,盐酸异可利定片
产褥期躁狂状态,盐酸舍曲林片
产褥期躁狂状态,妇宁康胶囊
产褥期幻觉妄想状态,盐酸舍曲林片
产褥期幻觉妄想状态,妇宁康胶囊
产褥期谵妄状态,盐酸舍曲林片
产褥期谵妄状态,妇宁康胶囊
病理性纵火,盐酸舍曲林片
病理性纵火,妇宁康胶囊
指(趾)甲缺失,咪康唑氯倍他索乳膏
指(趾)甲缺失,曲安奈德益康唑乳膏
指(趾)甲缺失,硝酸咪康唑乳膏
指(趾)甲缺失,伊曲康唑胶囊
指(趾)甲缺失,赖氨葡锌颗粒
指(趾)甲缺失,葡萄糖酸锌颗粒
婴儿睡觉前哭闹,肾康宁片
婴儿睡觉前哭闹,补肾强身片
排水样血性大便,复合乳酸菌胶囊
排水样血性大便,酪酸梭菌活菌散
排水样血性大便,红霉素肠溶胶囊
排水样血性大便,塞克硝唑胶囊
排水样血性大便,盐酸左氧氟沙星胶囊
排水样血性大便,依托红霉素片
排水样血性大便,盐酸左氧氟沙星胶囊
排水样血性大便,依托红霉素片
镇静药中毒,盐酸帕罗西汀片
镇静药中毒,盐酸度洛西汀肠溶胶囊
镇静药中毒,盐酸多塞平片
镇静药中毒,盐酸舍曲林片
决断困难感,盐酸帕罗西汀片
决断困难感,盐酸度洛西汀肠溶胶囊
决断困难感,枣仁安神颗粒
决断困难感,二十五味珊瑚丸
气郁体质,盐酸帕罗西汀片
气郁体质,盐酸度洛西汀肠溶胶囊
气郁体质,盐酸帕罗西汀片
气郁体质,盐酸度洛西汀肠溶胶囊
产后极端行为,盐酸帕罗西汀片
产后极端行为,盐酸度洛西汀肠溶胶囊
思虑伤脾,盐酸帕罗西汀片
思虑伤脾,盐酸度洛西汀肠溶胶囊
鼠疫样皮损,头孢氨苄胶囊
鼠疫样皮损,盐酸左氧氟沙星胶囊
脉速而无力,藻酸双酯钠片
脉速而无力,氨甲苯酸注射液
心境不良,盐酸多塞平片
心境不良,盐酸舍曲林片
自杀行为,盐酸多塞平片
自杀行为,盐酸舍曲林片
自杀行为,盐酸帕罗西汀片
自杀行为,安乐片
哭泣样尖叫,盐酸多塞平片
哭泣样尖叫,盐酸舍曲林片
哭泣样尖叫,注射用七叶皂苷钠
哭泣样尖叫,七叶皂苷钠片
无助感,盐酸多塞平片
无助感,盐酸舍曲林片
愉快感缺乏,盐酸多塞平片
愉快感缺乏,盐酸舍曲林片
阵发性子宫收缩,保胎无忧片
阵发性子宫收缩,保胎无忧胶囊
产力异常,保胎无忧片
产力异常,保胎无忧胶囊
类人猿型骨盆,保胎无忧片
类人猿型骨盆,保胎无忧胶囊
无宫缩间歇,保胎无忧片
无宫缩间歇,保胎无忧胶囊
对生活丧失兴趣,盐酸安非他酮缓释片
对生活丧失兴趣,酒石酸伐尼克兰片
对生活丧失兴趣,盐酸氟西汀胶囊
对生活丧失兴趣,氯氮平片
肠管变形,雷公藤多苷片
肠管变形,雷公藤多甙片
肠管变形,氟尿嘧啶植入剂
肠管变形,消癌平片
阵发性或强直性惊厥,醒脑安神片
阵发性或强直性惊厥,紫雪
阵发性或强直性惊厥,瓜霜退热灵胶囊
阵发性或强直性惊厥,安宫牛黄丸
阵发性或强直性惊厥,紫雪
阵发性或强直性惊厥,苯妥英钠片
眨眼不止,醒脑安神片
眨眼不止,紫雪
眨眼不止,玻璃酸钠滴眼液
眨眼不止,重组人表皮生长因子衍生物滴眼液
摇头转颈,醒脑安神片
摇头转颈,紫雪
摇头转颈,丁硼乳膏
摇头转颈,牛黄解毒丸
新生儿呕血和便血,维生素C片
腹股沟处或闭孔处肿胀,盐酸多西环素片
腹股沟处或闭孔处肿胀,土霉素片
腹股沟处或闭孔处肿胀,小儿暖脐膏
腹股沟处或闭孔处肿胀,十香暖脐膏
腹股沟处或闭孔处肿胀,茴香橘核丸
腹股沟处或闭孔处肿胀,盐酸氨基葡萄糖胶囊
腹股沟处或闭孔处肿胀,跳骨片
神经官能症状,阿莫西林颗粒
神经官能症状,复方猴头颗粒
嗜红细胞综合征,再造生血片
嗜红细胞综合征,复方皂矾丸
嗜红细胞综合征,醋酸泼尼松片
嗜红细胞综合征,苯丁酸氮芥片
耳朵位置低,吡拉西坦片
耳朵位置低,氢溴酸加兰他敏缓释片
耳朵位置低,叶酸片
耳朵位置低,盐酸硫必利片
小指单一褶纹,吡拉西坦片
小指单一褶纹,氢溴酸加兰他敏缓释片
小指单一褶纹,盐酸硫必利片
喃喃重复自语,醒脑安神片
喃喃重复自语,紫雪
喃喃重复自语,紫雪
喃喃重复自语,苯妥英钠片
模仿言语,醒脑安神片
模仿言语,紫雪
模仿言语,谷维素片
模仿言语,氯氮平口腔崩解片
脸部疼痛,板蓝根颗粒
脸部疼痛,菊蓝抗流感片
桥脑梗塞,氟哌啶醇片
桥脑梗塞,奋乃静片
桥脑梗塞,奥拉西坦胶囊
桥脑梗塞,吡拉西坦片
躯体性疾病所致...,普瑞巴林胶囊
躯体性疾病所致...,吡拉西坦片
躯体性疾病所致...,维生素B2片
躯体性疾病所致...,肠内营养乳剂(TP)
额叶癫痫的“击...,普瑞巴林胶囊
额叶癫痫的“击...,吡拉西坦片
额叶癫痫的“击...,普瑞巴林胶囊
额叶癫痫的“击...,吡拉西坦片
额叶癫痫的“击...,普瑞巴林胶囊
额叶癫痫的“击...,吡拉西坦片
倒地笑,普瑞巴林胶囊
倒地笑,吡拉西坦片
倒地笑,普瑞巴林胶囊
倒地笑,吡拉西坦片
发作时精神障碍,普瑞巴林胶囊
发作时精神障碍,吡拉西坦片
发作时精神障碍,谷维素片
发作时精神障碍,复方吡拉西坦脑蛋白水解物片
发作间精神障碍,普瑞巴林胶囊
发作间精神障碍,吡拉西坦片
发作间精神障碍,氟哌啶醇片
发作间精神障碍,奋乃静片
发作间精神障碍,吡拉西坦分散片
发作间精神障碍,盐酸纳洛酮注射液
发作后精神障碍,普瑞巴林胶囊
发作后精神障碍,吡拉西坦片
嗳气时有腐败鸡...,健儿清解液
嗳气时有腐败鸡...,建曲
重度精神发育迟滞,甘草锌胶囊
重度精神发育迟滞,吡拉西坦片
重度精神发育迟滞,吡拉西坦片
重度精神发育迟滞,吡拉西坦胶囊
重度精神发育迟滞,奥拉西坦胶囊
重度精神发育迟滞,吡拉西坦片
重度精神发育迟滞,吡拉西坦片
重度精神发育迟滞,氢溴酸加兰他敏缓释片
轻度精神发育迟滞,甘草锌胶囊
轻度精神发育迟滞,吡拉西坦片
轻度精神发育迟滞,吡拉西坦片
轻度精神发育迟滞,吡拉西坦胶囊
轻度精神发育迟滞,吡拉西坦片
轻度精神发育迟滞,氢溴酸加兰他敏缓释片
轻度精神发育迟滞,别嘌醇片
心理年龄小于生理年龄,甘草锌胶囊
心理年龄小于生理年龄,吡拉西坦片
心理年龄小于生理年龄,吡拉西坦片
心理年龄小于生理年龄,吡拉西坦胶囊
心理年龄小于生理年龄,吡拉西坦片
心理年龄小于生理年龄,吡拉西坦胶囊
中度精神发育迟滞,甘草锌胶囊
中度精神发育迟滞,吡拉西坦片
中度精神发育迟滞,吡拉西坦片
中度精神发育迟滞,吡拉西坦胶囊
中度精神发育迟滞,醋酸钙颗粒
中度精神发育迟滞,小儿四维葡钙颗粒
中度精神发育迟滞,吡拉西坦片
中度精神发育迟滞,氢溴酸加兰他敏缓释片
血清铜氧化酶吸...,谷维素片
血清铜氧化酶吸...,复方吡拉西坦脑蛋白水解物片
哭笑失常,谷维素片
哭笑失常,复方吡拉西坦脑蛋白水解物片
哭笑失常,丙戊酸镁片
哭笑失常,苯妥英钠片
病理性偷窃,谷维素片
病理性偷窃,复方吡拉西坦脑蛋白水解物片
思维控制异常,谷维素片
思维控制异常,复方吡拉西坦脑蛋白水解物片
毫无情感反应,谷维素片
毫无情感反应,复方吡拉西坦脑蛋白水解物片
毫无情感反应,谷维素片
毫无情感反应,复方吡拉西坦脑蛋白水解物片
毫无情感反应,盐酸阿米替林片
毫无情感反应,奋乃静注射液
心理老化,谷维素片
心理老化,复方吡拉西坦脑蛋白水解物片
意识朦胧状态,谷维素片
意识朦胧状态,复方吡拉西坦脑蛋白水解物片
精神创伤,谷维素片
精神创伤,复方吡拉西坦脑蛋白水解物片
精神创伤,富马酸喹硫平片
精神创伤,氟哌啶醇片
精神创伤,盐酸多塞平片
精神创伤,盐酸舍曲林片
精神创伤,谷维素片
精神创伤,复方吡拉西坦脑蛋白水解物片
类偏狂,谷维素片
类偏狂,复方吡拉西坦脑蛋白水解物片
类偏狂,当归龙荟片
类偏狂,龙胆泻肝丸
子宫下垂,大黄蛰虫丸
子宫下垂,健身全鹿丸
子宫下垂,米索前列醇片
子宫下垂,氨甲环酸片
子宫下垂,补中益气丸
子宫下垂,北芪片
子宫收缩不良,大黄蛰虫丸
子宫收缩不良,健身全鹿丸
子宫收缩不良,保胎无忧片
子宫收缩不良,保胎无忧散
子宫收缩不良,阿奇霉素片
子宫收缩不良,氧氟沙星片
精神活性物质所...,谷维素片
精神活性物质所...,复方吡拉西坦脑蛋白水解物片
精神活性物质所...,葡萄糖注射液
